kind,at_step,index,total_reward,length
train_episode,10200,0,2.047301769256592,200
train_episode,10400,1,2.328634738922119,200
train_episode,10600,2,1.9672574996948242,200
train_episode,10800,3,1.9297810792922974,200
train_episode,11000,4,2.408087730407715,200
train_episode,11200,5,2.1593730449676514,200
train_episode,11400,6,3.1364691257476807,200
train_episode,11600,7,1.9153735637664795,200
train_episode,11800,8,3.2618680000305176,200
train_episode,12000,9,2.276822328567505,200
train_episode,12200,10,2.7564375400543213,200
train_episode,12400,11,2.522017002105713,200
train_episode,12600,12,2.233886480331421,200
train_episode,12800,13,2.1115379333496094,200
train_episode,13000,14,2.2563276290893555,200
train_episode,13200,15,1.9040677547454834,200
train_episode,13400,16,3.1499085426330566,200
train_episode,13600,17,1.9997119903564453,200
train_episode,13800,18,2.2243845462799072,200
train_episode,14000,19,2.0751678943634033,200
train_episode,14200,20,2.599684953689575,200
train_episode,14400,21,3.0847015380859375,200
train_episode,14600,22,2.2608184814453125,200
train_episode,14800,23,2.0871081352233887,200
train_episode,15000,24,3.286153554916382,200
train_episode,15200,25,3.3052210807800293,200
train_episode,15400,26,2.247685432434082,200
train_episode,15600,27,2.105829954147339,200
train_episode,15800,28,2.236095905303955,200
train_episode,16000,29,2.2848827838897705,200
train_episode,16200,30,3.249971628189087,200
train_episode,16400,31,2.171250820159912,200
train_episode,16600,32,2.2865731716156006,200
train_episode,16800,33,2.1844072341918945,200
train_episode,17000,34,2.242159128189087,200
train_episode,17200,35,2.1716432571411133,200
train_episode,17400,36,1.6428836584091187,200
train_episode,17600,37,1.8140556812286377,200
train_episode,17800,38,2.4031808376312256,200
train_episode,18000,39,2.1719937324523926,200
train_episode,18200,40,2.434922695159912,200
train_episode,18400,41,2.121931552886963,200
train_episode,18600,42,2.272423028945923,200
train_episode,18800,43,2.220012664794922,200
train_episode,19000,44,1.8789535760879517,200
train_episode,19200,45,2.238276243209839,200
train_episode,19400,46,2.395719528198242,200
train_episode,19600,47,2.063048839569092,200
train_episode,19800,48,2.4305713176727295,200
train_episode,20000,49,2.0542078018188477,200
eval_session,20000,0,2.4054667949676514,200
train_episode,20200,50,2.260202646255493,200
train_episode,20400,51,1.4147353172302246,200
train_episode,20600,52,1.392324686050415,200
train_episode,20800,53,1.4142059087753296,200
train_episode,21000,54,1.4366906881332397,200
train_episode,21200,55,1.429301381111145,200
train_episode,21400,56,1.4369330406188965,200
train_episode,21600,57,1.4622780084609985,200
train_episode,21800,58,1.4403400421142578,200
train_episode,22000,59,1.4685570001602173,200
train_episode,22200,60,1.92842698097229,200
train_episode,22400,61,3.1602983474731445,200
train_episode,22600,62,3.069025993347168,200
train_episode,22800,63,3.075343608856201,200
train_episode,23000,64,2.245577573776245,200
train_episode,23200,65,2.165790557861328,200
train_episode,23400,66,3.5653083324432373,200
train_episode,23600,67,2.3725814819335938,200
train_episode,23800,68,2.0876364707946777,200
train_episode,24000,69,2.1656484603881836,200
train_episode,24200,70,3.2846415042877197,200
train_episode,24400,71,2.15997052192688,200
train_episode,24600,72,2.358644485473633,200
train_episode,24800,73,2.290189266204834,200
train_episode,25000,74,3.1916544437408447,200
train_episode,25200,75,2.234585762023926,200
train_episode,25400,76,2.280742645263672,200
train_episode,25600,77,1.2943649291992188,200
train_episode,25800,78,2.6027207374572754,200
train_episode,26000,79,2.518026828765869,200
train_episode,26200,80,2.372504949569702,200
train_episode,26400,81,1.9789495468139648,200
train_episode,26600,82,2.150993585586548,200
train_episode,26800,83,1.9921698570251465,200
train_episode,27000,84,1.5437394380569458,200
train_episode,27200,85,1.513287901878357,200
train_episode,27400,86,1.4640856981277466,200
train_episode,27600,87,1.644953966140747,200
train_episode,27800,88,1.9993515014648438,200
train_episode,28000,89,2.180858850479126,200
train_episode,28200,90,3.7316741943359375,200
train_episode,28400,91,1.6794464588165283,200
train_episode,28600,92,2.0120632648468018,200
train_episode,28800,93,1.7850184440612793,200
train_episode,29000,94,1.657688856124878,200
train_episode,29200,95,1.7549388408660889,200
train_episode,29400,96,1.8836673498153687,200
train_episode,29600,97,1.6854685544967651,200
train_episode,29800,98,1.7126083374023438,200
train_episode,30000,99,1.4785200357437134,200
eval_session,30000,1,1.6209332942962646,200
train_episode,30200,100,2.08843731880188,200
train_episode,30400,101,1.991105556488037,200
train_episode,30600,102,1.7106339931488037,200
train_episode,30800,103,1.874982237815857,200
train_episode,31000,104,2.1733007431030273,200
train_episode,31200,105,1.9722263813018799,200
train_episode,31400,106,2.1272542476654053,200
train_episode,31600,107,1.8876451253890991,200
train_episode,31800,108,1.8763729333877563,200
train_episode,32000,109,1.485713243484497,200
train_episode,32200,110,1.5578656196594238,200
train_episode,32400,111,1.520639419555664,200
train_episode,32600,112,1.480742335319519,200
train_episode,32800,113,1.5725481510162354,200
train_episode,33000,114,1.404966950416565,200
train_episode,33200,115,1.3470991849899292,200
train_episode,33400,116,1.5711987018585205,200
train_episode,33600,117,1.4565972089767456,200
train_episode,33800,118,1.6654354333877563,200
train_episode,34000,119,1.9334337711334229,200
train_episode,34200,120,1.3312535285949707,200
train_episode,34400,121,1.3350971937179565,200
train_episode,34600,122,1.3327478170394897,200
train_episode,34649,123,5.638507843017578,49
train_episode,34849,124,1.338043451309204,200
train_episode,35049,125,1.3123650550842285,200
train_episode,35249,126,1.3324638605117798,200
train_episode,35449,127,1.3256598711013794,200
train_episode,35649,128,1.3045259714126587,200
train_episode,35849,129,1.3280881643295288,200
train_episode,36049,130,1.3183822631835938,200
train_episode,36249,131,1.3107802867889404,200
train_episode,36449,132,1.312993049621582,200
train_episode,36649,133,1.3215200901031494,200
train_episode,36849,134,1.3256020545959473,200
train_episode,37049,135,1.3110510110855103,200
train_episode,37249,136,1.3092095851898193,200
train_episode,37449,137,1.2686883211135864,200
train_episode,37497,138,5.660106658935547,48
train_episode,37697,139,1.3702892065048218,200
train_episode,37897,140,1.2972248792648315,200
train_episode,38097,141,1.3129030466079712,200
train_episode,38297,142,1.4296314716339111,200
train_episode,38497,143,1.3317960500717163,200
train_episode,38697,144,1.3133134841918945,200
train_episode,38897,145,1.3100485801696777,200
train_episode,39097,146,1.35221266746521,200
train_episode,39297,147,1.3383498191833496,200
train_episode,39345,148,5.659472942352295,48
train_episode,39545,149,1.303067922592163,200
train_episode,39745,150,1.2874482870101929,200
train_episode,39945,151,1.3030513525009155,200
eval_session,40000,2,1.2904703617095947,200
train_episode,40145,152,1.3156158924102783,200
train_episode,40345,153,1.2718238830566406,200
train_episode,40545,154,1.3484610319137573,200
train_episode,40745,155,1.3344640731811523,200
train_episode,40945,156,1.2579102516174316,200
train_episode,41145,157,1.318457841873169,200
train_episode,41345,158,1.3379801511764526,200
train_episode,41392,159,5.656264781951904,47
train_episode,41592,160,1.3139064311981201,200
train_episode,41792,161,1.3448946475982666,200
train_episode,41992,162,1.3328155279159546,200
train_episode,42192,163,1.3278337717056274,200
train_episode,42392,164,1.3470920324325562,200
train_episode,42592,165,1.3260375261306763,200
train_episode,42792,166,1.334135890007019,200
train_episode,42841,167,5.652361869812012,49
train_episode,43041,168,1.32146418094635,200
train_episode,43241,169,1.271815299987793,200
train_episode,43441,170,1.3188725709915161,200
train_episode,43641,171,1.2804938554763794,200
train_episode,43841,172,1.3102264404296875,200
train_episode,44041,173,1.3347114324569702,200
train_episode,44241,174,1.301116704940796,200
train_episode,44441,175,1.2677373886108398,200
train_episode,44641,176,1.2563896179199219,200
train_episode,44841,177,1.3250188827514648,200
train_episode,45041,178,1.3023687601089478,200
train_episode,45241,179,1.2712652683258057,200
train_episode,45441,180,1.2992085218429565,200
train_episode,45641,181,1.317354440689087,200
train_episode,45841,182,1.313043236732483,200
train_episode,46041,183,1.3135087490081787,200
train_episode,46241,184,1.327182412147522,200
train_episode,46441,185,1.318649411201477,200
train_episode,46488,186,5.652203559875488,47
train_episode,46688,187,1.3158241510391235,200
train_episode,46888,188,1.3105577230453491,200
train_episode,47088,189,1.2822333574295044,200
train_episode,47288,190,1.3118090629577637,200
train_episode,47488,191,1.3390535116195679,200
train_episode,47688,192,1.3369227647781372,200
train_episode,47736,193,5.6566009521484375,48
train_episode,47936,194,1.3090091943740845,200
train_episode,48136,195,1.3083966970443726,200
train_episode,48336,196,1.320933222770691,200
train_episode,48536,197,1.311082124710083,200
train_episode,48736,198,1.3055353164672852,200
train_episode,48936,199,1.2796192169189453,200
train_episode,49136,200,1.3166168928146362,200
train_episode,49336,201,1.3322259187698364,200
train_episode,49536,202,1.3033185005187988,200
train_episode,49736,203,1.3056527376174927,200
train_episode,49936,204,1.3172370195388794,200
eval_session,50000,3,1.265870213508606,200
train_episode,50136,205,1.3523155450820923,200
train_episode,50336,206,1.3132861852645874,200
train_episode,50536,207,1.3232632875442505,200
train_episode,50736,208,1.3241291046142578,200
train_episode,50936,209,1.283814549446106,200
train_episode,51136,210,1.314652681350708,200
train_episode,51336,211,1.284853219985962,200
train_episode,51536,212,1.2895927429199219,200
train_episode,51736,213,1.2675795555114746,200
train_episode,51936,214,1.3452883958816528,200
train_episode,52136,215,1.3043138980865479,200
train_episode,52336,216,1.2621452808380127,200
train_episode,52536,217,1.3291174173355103,200
train_episode,52736,218,1.3330856561660767,200
train_episode,52936,219,1.3171272277832031,200
train_episode,53136,220,1.3113850355148315,200
train_episode,53336,221,1.343101143836975,200
train_episode,53536,222,1.2978589534759521,200
train_episode,53736,223,1.3168067932128906,200
train_episode,53783,224,5.647046089172363,47
train_episode,53983,225,1.3114261627197266,200
train_episode,54183,226,1.3071343898773193,200
train_episode,54383,227,1.311293125152588,200
train_episode,54583,228,1.331571102142334,200
train_episode,54783,229,1.334317684173584,200
train_episode,54983,230,1.3011170625686646,200
train_episode,55183,231,1.334279179573059,200
train_episode,55383,232,1.3450899124145508,200
train_episode,55583,233,1.2861284017562866,200
train_episode,55783,234,1.3303196430206299,200
train_episode,55983,235,1.2916855812072754,200
train_episode,56183,236,1.3202314376831055,200
train_episode,56383,237,1.3395581245422363,200
train_episode,56583,238,1.3354594707489014,200
train_episode,56783,239,1.350481629371643,200
train_episode,56983,240,1.2947347164154053,200
train_episode,57183,241,1.3036643266677856,200
train_episode,57383,242,1.3110167980194092,200
train_episode,57583,243,1.3427083492279053,200
train_episode,57783,244,1.3205722570419312,200
train_episode,57983,245,1.312764048576355,200
train_episode,58183,246,1.3153198957443237,200
train_episode,58383,247,1.2585053443908691,200
train_episode,58583,248,1.3347105979919434,200
train_episode,58783,249,1.308365821838379,200
train_episode,58983,250,1.2751104831695557,200
train_episode,59183,251,1.280470609664917,200
train_episode,59383,252,1.281965732574463,200
train_episode,59431,253,5.657267093658447,48
train_episode,59631,254,1.310327410697937,200
train_episode,59678,255,5.6446075439453125,47
train_episode,59878,256,1.2688536643981934,200
eval_session,60000,4,1.307120442390442,200
train_episode,60078,257,1.2961243391036987,200
train_episode,60278,258,1.3142074346542358,200
train_episode,60478,259,1.2986000776290894,200
train_episode,60678,260,1.2854856252670288,200
train_episode,60878,261,1.284134030342102,200
train_episode,61078,262,1.295355200767517,200
train_episode,61278,263,1.3163981437683105,200
train_episode,61478,264,1.3124175071716309,200
train_episode,61678,265,1.3208084106445312,200
train_episode,61878,266,1.2987077236175537,200
train_episode,62078,267,1.3030035495758057,200
train_episode,62278,268,1.3073148727416992,200
train_episode,62478,269,1.4309331178665161,200
train_episode,62678,270,1.330227255821228,200
train_episode,62878,271,1.3071438074111938,200
train_episode,62925,272,5.660346984863281,47
train_episode,63125,273,1.2754955291748047,200
train_episode,63325,274,1.328264594078064,200
train_episode,63525,275,1.2566847801208496,200
train_episode,63725,276,1.2778007984161377,200
train_episode,63925,277,1.31157648563385,200
train_episode,64125,278,1.2899866104125977,200
train_episode,64325,279,1.3022416830062866,200
train_episode,64525,280,1.306888461112976,200
train_episode,64725,281,1.3218289613723755,200
train_episode,64772,282,5.645834922790527,47
train_episode,64972,283,1.318320631980896,200
train_episode,65172,284,1.3182203769683838,200
train_episode,65372,285,1.317150592803955,200
train_episode,65572,286,1.2620043754577637,200
train_episode,65772,287,1.3156471252441406,200
train_episode,65972,288,1.345526933670044,200
train_episode,66172,289,1.2684440612792969,200
train_episode,66372,290,1.334733009338379,200
train_episode,66572,291,1.3128795623779297,200
train_episode,66772,292,1.3255399465560913,200
train_episode,66972,293,1.3052048683166504,200
train_episode,67172,294,1.337702751159668,200
train_episode,67372,295,1.31448495388031,200
train_episode,67572,296,1.2749632596969604,200
train_episode,67772,297,1.259018898010254,200
train_episode,67972,298,1.3025141954421997,200
train_episode,68172,299,1.3073232173919678,200
train_episode,68372,300,1.317467451095581,200
train_episode,68572,301,1.3240399360656738,200
train_episode,68772,302,1.32904851436615,200
train_episode,68972,303,1.2861672639846802,200
train_episode,69172,304,1.2855451107025146,200
train_episode,69372,305,1.3164376020431519,200
train_episode,69572,306,1.3008307218551636,200
train_episode,69772,307,1.2862529754638672,200
train_episode,69972,308,2.051039934158325,200
eval_session,70000,5,1.3614401817321777,200
train_episode,70172,309,1.3182599544525146,200
train_episode,70372,310,1.3006147146224976,200
train_episode,70572,311,1.2799465656280518,200
train_episode,70772,312,1.3172396421432495,200
train_episode,70972,313,1.3219990730285645,200
train_episode,71172,314,1.2964673042297363,200
train_episode,71372,315,5.653820991516113,200
train_episode,71572,316,1.3375004529953003,200
train_episode,71772,317,1.265130639076233,200
train_episode,71972,318,1.3213673830032349,200
train_episode,72172,319,1.5347682237625122,200
train_episode,72372,320,1.437765121459961,200
train_episode,72572,321,1.303037166595459,200
train_episode,72772,322,1.2547283172607422,200
train_episode,72972,323,1.5875884294509888,200
train_episode,73172,324,1.6845402717590332,200
train_episode,73372,325,1.2930554151535034,200
train_episode,73572,326,1.284492015838623,200
train_episode,73772,327,1.3506890535354614,200
train_episode,73972,328,1.3693954944610596,200
train_episode,74172,329,1.2771313190460205,200
train_episode,74372,330,1.3899452686309814,200
train_episode,74572,331,1.3551411628723145,200
train_episode,74772,332,1.3248999118804932,200
train_episode,74972,333,1.2990038394927979,200
train_episode,75172,334,1.319812536239624,200
train_episode,75219,335,5.657151222229004,47
train_episode,75419,336,1.2596542835235596,200
train_episode,75619,337,1.3016527891159058,200
train_episode,75819,338,1.3015456199645996,200
train_episode,76019,339,1.3114770650863647,200
train_episode,76219,340,1.2722554206848145,200
train_episode,76419,341,1.312414526939392,200
train_episode,76619,342,1.2884800434112549,200
train_episode,76819,343,1.2684400081634521,200
train_episode,77019,344,1.3125410079956055,200
train_episode,77219,345,1.335140585899353,200
train_episode,77419,346,1.2819535732269287,200
train_episode,77619,347,1.3296875953674316,200
train_episode,77819,348,1.4561010599136353,200
train_episode,78019,349,1.3228943347930908,200
train_episode,78065,350,5.646661758422852,46
train_episode,78265,351,1.2982823848724365,200
train_episode,78465,352,1.2780311107635498,200
train_episode,78665,353,1.3226313591003418,200
train_episode,78865,354,1.311362624168396,200
train_episode,79065,355,1.258198618888855,200
train_episode,79265,356,1.2734047174453735,200
train_episode,79465,357,1.2669332027435303,200
train_episode,79665,358,1.3136954307556152,200
train_episode,79865,359,1.2912572622299194,200
eval_session,80000,6,1.308174729347229,200
train_episode,80065,360,1.3243666887283325,200
train_episode,80265,361,1.3004467487335205,200
train_episode,80465,362,1.3137003183364868,200
train_episode,80665,363,1.314886212348938,200
train_episode,80865,364,1.2877881526947021,200
train_episode,81065,365,1.283024787902832,200
train_episode,81265,366,1.2968428134918213,200
train_episode,81465,367,1.262244701385498,200
train_episode,81665,368,1.3016988039016724,200
train_episode,81865,369,1.2951269149780273,200
train_episode,82065,370,1.2797753810882568,200
train_episode,82265,371,1.437691330909729,200
train_episode,82465,372,1.3507747650146484,200
train_episode,82665,373,1.4108494520187378,200
train_episode,82865,374,1.38785982131958,200
train_episode,83065,375,1.3906701803207397,200
train_episode,83265,376,1.4381885528564453,200
train_episode,83465,377,1.3972774744033813,200
train_episode,83665,378,1.2693941593170166,200
train_episode,83865,379,1.3273491859436035,200
train_episode,84065,380,1.2935117483139038,200
train_episode,84265,381,1.2868443727493286,200
train_episode,84465,382,1.4114091396331787,200
train_episode,84665,383,1.3122154474258423,200
train_episode,84865,384,3.732642889022827,200
train_episode,85065,385,3.7306103706359863,200
train_episode,85265,386,3.7273292541503906,200
train_episode,85465,387,2.132554054260254,200
train_episode,85665,388,1.3172399997711182,200
train_episode,85865,389,5.580052375793457,200
train_episode,86065,390,1.2993996143341064,200
train_episode,86265,391,1.3219085931777954,200
train_episode,86465,392,1.2593154907226562,200
train_episode,86665,393,1.3427599668502808,200
train_episode,86865,394,1.3159235715866089,200
train_episode,87065,395,1.2851969003677368,200
train_episode,87265,396,1.2751073837280273,200
train_episode,87465,397,1.2701895236968994,200
train_episode,87665,398,1.333561658859253,200
train_episode,87865,399,1.3071224689483643,200
train_episode,88065,400,1.3019260168075562,200
train_episode,88265,401,1.3181986808776855,200
train_episode,88465,402,1.2724961042404175,200
train_episode,88665,403,1.3009740114212036,200
train_episode,88865,404,1.3135871887207031,200
train_episode,89065,405,1.301964282989502,200
train_episode,89112,406,5.649821758270264,47
train_episode,89312,407,1.3287672996520996,200
train_episode,89512,408,1.367565631866455,200
train_episode,89712,409,1.3103528022766113,200
train_episode,89912,410,1.3058595657348633,200
eval_session,90000,7,1.3052587509155273,200
train_episode,90112,411,1.3208941221237183,200
train_episode,90312,412,1.2979875802993774,200
train_episode,90512,413,1.2769417762756348,200
train_episode,90712,414,1.3007537126541138,200
train_episode,90912,415,1.3312772512435913,200
train_episode,91112,416,1.33030366897583,200
train_episode,91312,417,1.268933653831482,200
train_episode,91512,418,1.2580735683441162,200
train_episode,91559,419,5.648521423339844,47
train_episode,91759,420,1.3104610443115234,200
train_episode,91959,421,1.3171261548995972,200
train_episode,92005,422,5.653467178344727,46
train_episode,92205,423,1.316572904586792,200
train_episode,92251,424,5.6422505378723145,46
train_episode,92451,425,1.2958977222442627,200
train_episode,92651,426,1.2955374717712402,200
train_episode,92851,427,1.3052812814712524,200
train_episode,92899,428,5.645191192626953,48
train_episode,93099,429,1.2796599864959717,200
train_episode,93299,430,1.3066705465316772,200
train_episode,93499,431,1.3201266527175903,200
train_episode,93699,432,1.3072569370269775,200
train_episode,93899,433,1.3149909973144531,200
train_episode,94099,434,1.3023649454116821,200
train_episode,94299,435,1.315341591835022,200
train_episode,94499,436,1.330956220626831,200
train_episode,94699,437,1.3021979331970215,200
train_episode,94899,438,1.305407166481018,200
train_episode,95099,439,1.3172752857208252,200
train_episode,95299,440,1.3099043369293213,200
train_episode,95499,441,1.298008918762207,200
train_episode,95699,442,1.3536239862442017,200
train_episode,95899,443,1.3112151622772217,200
train_episode,96099,444,1.3228683471679688,200
train_episode,96145,445,5.64510440826416,46
train_episode,96345,446,1.283459186553955,200
train_episode,96545,447,1.3076796531677246,200
train_episode,96745,448,1.309517502784729,200
train_episode,96945,449,1.2776678800582886,200
train_episode,97145,450,1.324117660522461,200
train_episode,97345,451,1.3289098739624023,200
train_episode,97545,452,1.3163068294525146,200
train_episode,97745,453,1.2962453365325928,200
train_episode,97945,454,1.2783746719360352,200
train_episode,98145,455,1.356770396232605,200
train_episode,98345,456,1.3290362358093262,200
train_episode,98545,457,1.3059077262878418,200
train_episode,98745,458,1.3096003532409668,200
train_episode,98945,459,1.3119055032730103,200
train_episode,99145,460,1.3005776405334473,200
train_episode,99345,461,1.2992340326309204,200
train_episode,99545,462,1.257279396057129,200
train_episode,99745,463,1.3063594102859497,200
train_episode,99945,464,1.3259787559509277,200
eval_session,100000,8,1.2812609672546387,200
train_episode,100145,465,1.3147716522216797,200
train_episode,100345,466,1.3128275871276855,200
train_episode,100545,467,1.2895896434783936,200
train_episode,100591,468,5.648398399353027,46
train_episode,100791,469,1.3078489303588867,200
train_episode,100991,470,1.2786601781845093,200
train_episode,101191,471,1.27878737449646,200
train_episode,101391,472,1.307233214378357,200
train_episode,101591,473,1.318695068359375,200
train_episode,101791,474,1.291000485420227,200
train_episode,101991,475,1.3142940998077393,200
train_episode,102191,476,1.3051878213882446,200
train_episode,102391,477,1.2749407291412354,200
train_episode,102591,478,1.3172959089279175,200
train_episode,102791,479,1.3084124326705933,200
train_episode,102991,480,1.362432599067688,200
train_episode,103191,481,1.2883065938949585,200
train_episode,103391,482,1.3695611953735352,200
train_episode,103591,483,1.3162305355072021,200
train_episode,103791,484,1.3104130029678345,200
train_episode,103991,485,1.2984693050384521,200
train_episode,104191,486,1.3123472929000854,200
train_episode,104391,487,1.356618046760559,200
train_episode,104591,488,1.3028748035430908,200
train_episode,104791,489,1.3170331716537476,200
train_episode,104836,490,5.646877288818359,45
train_episode,105036,491,1.260042667388916,200
train_episode,105236,492,1.3654638528823853,200
train_episode,105436,493,1.3154851198196411,200
train_episode,105636,494,1.2685370445251465,200
train_episode,105836,495,1.2662837505340576,200
train_episode,106036,496,1.2863376140594482,200
train_episode,106236,497,1.308018445968628,200
train_episode,106436,498,1.2589657306671143,200
train_episode,106636,499,1.3136502504348755,200
train_episode,106836,500,1.3082610368728638,200
train_episode,107036,501,1.268837571144104,200
train_episode,107236,502,1.2967311143875122,200
train_episode,107436,503,1.29714035987854,200
train_episode,107482,504,5.6473493576049805,46
train_episode,107682,505,1.308467149734497,200
train_episode,107882,506,1.304516315460205,200
train_episode,108082,507,1.309714436531067,200
train_episode,108282,508,1.287811040878296,200
train_episode,108482,509,1.303786039352417,200
train_episode,108682,510,1.28941011428833,200
train_episode,108882,511,1.3082469701766968,200
train_episode,109082,512,1.2959182262420654,200
train_episode,109282,513,1.279378056526184,200
train_episode,109482,514,1.2682254314422607,200
train_episode,109682,515,1.2606463432312012,200
train_episode,109882,516,1.3143420219421387,200
eval_session,110000,9,1.2936508655548096,200
train_episode,110082,517,1.3114886283874512,200
train_episode,110282,518,1.2934658527374268,200
train_episode,110482,519,1.3154934644699097,200
train_episode,110682,520,1.3080295324325562,200
train_episode,110882,521,1.302776575088501,200
train_episode,111082,522,1.2886978387832642,200
train_episode,111282,523,1.4150111675262451,200
train_episode,111482,524,1.287463903427124,200
train_episode,111682,525,1.3656178712844849,200
train_episode,111882,526,1.3140031099319458,200
train_episode,112082,527,1.286177396774292,200
train_episode,112282,528,1.3184422254562378,200
train_episode,112482,529,1.3119374513626099,200
train_episode,112682,530,1.307823657989502,200
train_episode,112882,531,1.3233708143234253,200
train_episode,113082,532,1.297410249710083,200
train_episode,113282,533,1.3114973306655884,200
train_episode,113319,534,5.645699501037598,37
train_episode,113519,535,1.3527873754501343,200
train_episode,113719,536,1.4248536825180054,200
train_episode,113919,537,1.3481111526489258,200
train_episode,114119,538,1.528401255607605,200
train_episode,114319,539,1.685866355895996,200
train_episode,114519,540,1.543069839477539,200
train_episode,114719,541,1.3490419387817383,200
train_episode,114919,542,1.3784751892089844,200
train_episode,115119,543,1.3331992626190186,200
train_episode,115319,544,1.3037917613983154,200
train_episode,115519,545,1.3803142309188843,200
train_episode,115719,546,1.321575403213501,200
train_episode,115766,547,5.646418571472168,47
train_episode,115966,548,1.2975059747695923,200
train_episode,116166,549,1.3216166496276855,200
train_episode,116366,550,1.3493915796279907,200
train_episode,116566,551,1.3333994150161743,200
train_episode,116766,552,1.3132046461105347,200
train_episode,116966,553,1.266984224319458,200
train_episode,117166,554,1.3015013933181763,200
train_episode,117366,555,1.2670972347259521,200
train_episode,117566,556,1.3305199146270752,200
train_episode,117766,557,1.375766396522522,200
train_episode,117966,558,1.4676237106323242,200
train_episode,118166,559,1.4412004947662354,200
train_episode,118366,560,1.3707399368286133,200
train_episode,118566,561,1.2994214296340942,200
train_episode,118766,562,1.287249207496643,200
train_episode,118966,563,1.3748091459274292,200
train_episode,119014,564,5.627850532531738,48
train_episode,119214,565,1.315474033355713,200
train_episode,119414,566,1.3262040615081787,200
train_episode,119614,567,1.3152506351470947,200
train_episode,119814,568,1.2866331338882446,200
eval_session,120000,10,1.3073292970657349,200
train_episode,120014,569,1.314333200454712,200
train_episode,120214,570,1.2753499746322632,200
train_episode,120414,571,1.3895598649978638,200
train_episode,120614,572,1.3089182376861572,200
train_episode,120814,573,1.3023266792297363,200
train_episode,121014,574,1.311609148979187,200
train_episode,121214,575,1.30527663230896,200
train_episode,121414,576,1.25948166847229,200
train_episode,121614,577,1.3008103370666504,200
train_episode,121814,578,1.2769482135772705,200
train_episode,122014,579,1.3923600912094116,200
train_episode,122214,580,1.7829550504684448,200
train_episode,122414,581,2.2227237224578857,200
train_episode,122614,582,2.289186716079712,200
train_episode,122814,583,3.731830596923828,200
train_episode,123014,584,1.7860441207885742,200
train_episode,123214,585,1.3109418153762817,200
train_episode,123414,586,1.2849562168121338,200
train_episode,123614,587,1.346289038658142,200
train_episode,123814,588,1.2909245491027832,200
train_episode,124014,589,1.3616963624954224,200
train_episode,124214,590,2.1915063858032227,200
train_episode,124414,591,2.481426477432251,200
train_episode,124614,592,2.5780320167541504,200
train_episode,124814,593,2.4625985622406006,200
train_episode,125014,594,2.425973653793335,200
train_episode,125214,595,2.1775858402252197,200
train_episode,125414,596,1.9890834093093872,200
train_episode,125614,597,2.5663704872131348,200
train_episode,125814,598,1.4464696645736694,200
train_episode,126014,599,1.37934410572052,200
train_episode,126214,600,2.3832597732543945,200
train_episode,126414,601,2.3406500816345215,200
train_episode,126614,602,2.486985683441162,200
train_episode,126814,603,2.4287993907928467,200
train_episode,127014,604,2.780771255493164,200
train_episode,127214,605,2.6858561038970947,200
train_episode,127414,606,2.79766845703125,200
train_episode,127614,607,2.4851222038269043,200
train_episode,127814,608,2.761627674102783,200
train_episode,128014,609,2.39585018157959,200
train_episode,128214,610,2.206509590148926,200
train_episode,128414,611,5.553820610046387,200
train_episode,128614,612,2.3704628944396973,200
train_episode,128814,613,2.2733166217803955,200
train_episode,129014,614,1.269282579421997,200
train_episode,129214,615,1.8959871530532837,200
train_episode,129414,616,1.3594247102737427,200
train_episode,129614,617,1.9017422199249268,200
train_episode,129814,618,1.5369374752044678,200
eval_session,130000,11,1.3874484300613403,200
